2024-09-02;10:44:02.014;[20] PING;10:44:02.212;[40]/[20]] PONG (2)
2024-09-02;10:44:02.426;[21] PING;10:44:02.672;[41]/[21]] PONG (1)
2024-09-02;10:44:03.796;[21] PING;10:44:04.010;[43]/[21]] PONG (2)
2024-09-02;10:44:04.844;[22] PING;10:44:05.155;[44]/[22]] PONG (2)
2024-09-02;10:44:04.986;[22] PING;10:44:05.214;[45]/[22]] PONG (1)
2024-09-02;10:44:05.451;[23] PING;10:44:06.167;[46]/[23]] PONG (2)
2024-09-02;10:44:06.168;[24] PING;10:44:06.291;[47]/[24]] PONG (2)
2024-09-02;10:44:06.797;[23] PING;10:44:07.244;[48]/[23]] PONG (1)
2024-09-02;10:44:07.122;[25] PING;10:44:07.996;[49]/[25]] PONG (2)
2024-09-02;10:44:09.937;[26] PING;10:44:10.247;[51]/[26]] PONG (2)
2024-09-02;10:44:09.438;[24] PING;10:44:10.398;[52]/[24]] PONG (1)
2024-09-02;10:44:10.615;[27] PING;10:44:11.076;[53]/[27]] PONG (2)
2024-09-02;10:44:11.972;[25] PING;10:44:12.896;[54]/[25]] PONG (1)
2024-09-02;10:44:13.288;[28] PING;10:44:13.635;[55]/[28]] PONG (2)
2024-09-02;10:44:13.880;[29] PING;10:44:14.344;[57]/[29]] PONG (2)
2024-09-02;10:44:13.990;[26] PING;10:44:14.952;[58]/[26]] PONG (1)
2024-09-02;10:44:14.831;[30] PING;10:44:15.174;[59]/[30]] PONG (2)
2024-09-02;10:44:15.392;[27] PING;10:44:15.869;[60]/[27]] PONG (1)
2024-09-02;10:44:15.895;[28] PING;10:44:16.665;[61]/[28]] PONG (1)
2024-09-02;10:44:17.466;[29] PING;10:44:18.106;[62]/[29]] PONG (1)
2024-09-02;10:44:17.565;[31] PING;10:44:18.230;[63]/[31]] PONG (2)
2024-09-02;10:44:18.778;[30] PING;10:44:19.554;[65]/[30]] PONG (1)
2024-09-02;10:44:19.675;[32] PING;10:44:19.954;[66]/[32]] PONG (2)
2024-09-02;10:44:21.221;[31] PING;(проигнорировано)
2024-09-02;10:44:21.479;[33] PING;10:44:22.269;[67]/[33]] PONG (2)
2024-09-02;10:44:22.668;[32] PING;10:44:23.613;[68]/[32]] PONG (1)
2024-09-02;10:44:23.516;[34] PING;10:44:24.435;[70]/[34]] PONG (2)
2024-09-02;10:44:25.335;[33] PING;10:44:25.878;[71]/[33]] PONG (1)
2024-09-02;10:44:25.879;[34] PING;10:44:26.265;[72]/[34]] PONG (1)
2024-09-02;10:44:26.103;[35] PING;10:44:26.390;[73]/[35]] PONG (2)
2024-09-02;10:44:26.966;[35] PING;10:44:27.257;[74]/[35]] PONG (1)
2024-09-02;10:44:27.267;[36] PING;10:44:27.808;[75]/[36]] PONG (2)
2024-09-02;10:44:27.908;[36] PING;10:44:28.021;[76]/[36]] PONG (1)
2024-09-02;10:44:28.345;[37] PING;10:44:29.026;[78]/[37]] PONG (2)
2024-09-02;10:44:29.026;[38] PING;10:44:29.324;[79]/[38]] PONG (2)
2024-09-02;10:44:29.473;[37] PING;10:44:30.029;[80]/[37]] PONG (1)
2024-09-02;10:44:30.496;[38] PING;10:44:31.270;[81]/[38]] PONG (1)
2024-09-02;10:44:31.295;[39] PING;10:44:31.522;[82]/[39]] PONG (2)
2024-09-02;10:44:31.776;[39] PING;10:44:32.526;[83]/[39]] PONG (1)
2024-09-02;10:44:32.997;[40] PING;10:44:33.131;[84]/[40]] PONG (2)
2024-09-02;10:44:33.168;[40] PING;10:44:33.494;[85]/[40]] PONG (1)
2024-09-02;10:44:34.108;[41] PING;10:44:34.744;[87]/[41]] PONG (2)
2024-09-02;10:44:34.794;[41] PING;10:44:35.562;[88]/[41]] PONG (1)
2024-09-02;10:44:36.448;[42] PING;10:44:36.598;[89]/[42]] PONG (1)
2024-09-02;10:44:36.114;[42] PING;10:44:36.867;[90]/[42]] PONG (2)
2024-09-02;10:44:38.725;[43] PING;10:44:39.162;[92]/[43]] PONG (2)
2024-09-02;10:44:38.874;[43] PING;10:44:39.195;[93]/[43]] PONG (1)
2024-09-02;10:44:40.969;[44] PING;10:44:41.454;[94]/[44]] PONG (1)
2024-09-02;10:44:41.215;[44] PING;10:44:42.018;[95]/[44]] PONG (2)
2024-09-02;10:44:43.299;[45] PING;10:44:43.761;[96]/[45]] PONG (1)
2024-09-02;10:44:43.038;[45] PING;10:44:43.765;[97]/[45]] PONG (2)
2024-09-02;10:44:43.762;[46] PING;10:44:44.253;[99]/[46]] PONG (1)
2024-09-02;10:44:45.146;[46] PING;10:44:45.470;[100]/[46]] PONG (2)
2024-09-02;10:44:45.609;[47] PING;10:44:46.231;[101]/[47]] PONG (2)
2024-09-02;10:44:46.021;[47] PING;10:44:46.500;[102]/[47]] PONG (1)
2024-09-02;10:44:46.871;[48] PING;10:44:47.797;[103]/[48]] PONG (2)
2024-09-02;10:44:47.797;[49] PING;10:44:48.017;[104]/[49]] PONG (2)
2024-09-02;10:44:48.471;[48] PING;10:44:49.136;[106]/[48]] PONG (1)
2024-09-02;10:44:49.530;[50] PING;10:44:49.903;[107]/[50]] PONG (2)
2024-09-02;10:44:51.096;[49] PING;10:44:51.659;[108]/[49]] PONG (1)
2024-09-02;10:44:51.767;[51] PING;10:44:52.527;[109]/[51]] PONG (2)
2024-09-02;10:44:53.000;[50] PING;10:44:53.443;[110]/[50]] PONG (1)
2024-09-02;10:44:53.684;[52] PING;10:44:54.428;[112]/[52]] PONG (2)
2024-09-02;10:44:55.627;[51] PING;(проигнорировано)
2024-09-02;10:44:55.540;[53] PING;10:44:55.932;[113]/[53]] PONG (2)
2024-09-02;10:44:56.544;[52] PING;10:44:56.746;[114]/[52]] PONG (1)
2024-09-02;10:44:57.625;[54] PING;10:44:57.951;[115]/[54]] PONG (2)
2024-09-02;10:44:58.493;[53] PING;(проигнорировано)
2024-09-02;10:44:59.772;[55] PING;10:45:00.224;[117]/[55]] PONG (2)
2024-09-02;10:45:00.157;[54] PING;10:45:00.829;[118]/[54]] PONG (1)
2024-09-02;10:45:00.645;[56] PING;10:45:01.266;[119]/[56]] PONG (2)
2024-09-02;10:45:01.919;[55] PING;10:45:02.275;[120]/[55]] PONG (1)
2024-09-02;10:45:02.721;[57] PING;10:45:03.255;[121]/[57]] PONG (2)
2024-09-02;10:45:04.188;[56] PING;10:45:04.956;[123]/[56]] PONG (1)
2024-09-02;10:45:04.982;[58] PING;10:45:05.506;[124]/[58]] PONG (2)
2024-09-02;10:45:07.415;[59] PING;(проигнорировано)
2024-09-02;10:45:06.886;[57] PING;10:45:07.596;[125]/[57]] PONG (1)
2024-09-02;10:45:08.566;[60] PING;10:45:08.965;[127]/[60]] PONG (2)
2024-09-02;10:45:08.685;[58] PING;10:45:09.646;[128]/[58]] PONG (1)
2024-09-02;10:45:10.137;[61] PING;(проигнорировано)
2024-09-02;10:45:09.646;[59] PING;10:45:10.604;[129]/[59]] PONG (1)
2024-09-02;10:45:11.104;[62] PING;10:45:11.807;[130]/[62]] PONG (2)
2024-09-02;10:45:11.923;[60] PING;10:45:12.151;[131]/[60]] PONG (1)
2024-09-02;10:45:12.827;[63] PING;10:45:13.490;[132]/[63]] PONG (2)
2024-09-02;10:45:14.239;[61] PING;10:45:14.532;[134]/[61]] PONG (1)
2024-09-02;10:45:15.600;[62] PING;10:45:15.732;[135]/[62]] PONG (1)
2024-09-02;10:45:15.811;[64] PING;10:45:16.408;[136]/[64]] PONG (2)
2024-09-02;10:45:16.026;[63] PING;10:45:16.743;[137]/[63]] PONG (1)
2024-09-02;10:45:17.392;[65] PING;10:45:17.652;[138]/[65]] PONG (2)
2024-09-02;10:45:17.109;[64] PING;10:45:18.010;[139]/[64]] PONG (1)
2024-09-02;10:45:18.123;[65] PING;10:45:19.050;[141]/[65]] PONG (1)
2024-09-02;10:45:18.914;[66] PING;10:45:19.674;[142]/[66]] PONG (2)
2024-09-02;10:45:19.748;[66] PING;10:45:20.494;[143]/[66]] PONG (1)
2024-09-02;10:45:19.674;[67] PING;10:45:20.513;[144]/[67]] PONG (2)
2024-09-02;10:45:20.494;[67] PING;10:45:20.612;[145]/[67]] PONG (1)
2024-09-02;10:45:21.070;[68] PING;(проигнорировано)
2024-09-02;10:45:21.621;[69] PING;10:45:21.748;[146]/[69]] PONG (1)
2024-09-02;10:45:21.347;[68] PING;10:45:21.847;[147]/[68]] PONG (2)
2024-09-02;10:45:24.169;[69] PING;10:45:24.852;[149]/[69]] PONG (2)
2024-09-02;10:45:24.394;[70] PING;10:45:25.243;[150]/[70]] PONG (1)
2024-09-02;10:45:25.389;[71] PING;10:45:26.128;[151]/[71]] PONG (1)
2024-09-02;10:45:25.647;[70] PING;10:45:26.242;[152]/[70]] PONG (2)
2024-09-02;10:45:26.128;[72] PING;10:45:26.769;[153]/[72]] PONG (1)
2024-09-02;10:45:27.382;[73] PING;(проигнорировано)
2024-09-02;10:45:27.947;[71] PING;10:45:28.726;[154]/[71]] PONG (2)
2024-09-02;10:45:27.844;[74] PING;10:45:28.831;[156]/[74]] PONG (1)
2024-09-02;10:45:29.843;[72] PING;10:45:30.508;[157]/[72]] PONG (2)
2024-09-02;10:45:30.573;[75] PING;10:45:31.505;[158]/[75]] PONG (1)
2024-09-02;10:45:31.210;[73] PING;10:45:31.623;[159]/[73]] PONG (2)
2024-09-02;10:45:32.390;[74] PING;10:45:32.512;[160]/[74]] PONG (2)
2024-09-02;10:45:32.513;[76] PING;10:45:32.770;[161]/[76]] PONG (1)
2024-09-02;10:45:33.541;[75] PING;10:45:34.247;[163]/[75]] PONG (2)
2024-09-02;10:45:35.411;[77] PING;10:45:36.377;[164]/[77]] PONG (1)
2024-09-02;10:45:36.475;[76] PING;10:45:36.579;[165]/[76]] PONG (2)
2024-09-02;10:45:37.128;[78] PING;10:45:38.017;[166]/[78]] PONG (1)
2024-09-02;10:45:38.414;[79] PING;10:45:39.031;[168]/[79]] PONG (1)
2024-09-02;10:45:39.032;[80] PING;10:45:39.685;[169]/[80]] PONG (1)
2024-09-02;10:45:39.042;[77] PING;10:45:39.724;[170]/[77]] PONG (2)
2024-09-02;10:45:40.901;[78] PING;10:45:41.373;[171]/[78]] PONG (2)
2024-09-02;10:45:40.986;[81] PING;10:45:41.766;[172]/[81]] PONG (1)
2024-09-02;10:45:41.764;[79] PING;10:45:42.050;[173]/[79]] PONG (2)
2024-09-02;10:45:43.143;[80] PING;10:45:43.389;[174]/[80]] PONG (2)
2024-09-02;10:45:43.462;[81] PING;10:45:43.573;[175]/[81]] PONG (2)
2024-09-02;10:45:43.590;[82] PING;10:45:43.947;[177]/[82]] PONG (1)
2024-09-02;10:45:44.524;[83] PING;10:45:44.675;[178]/[83]] PONG (1)
2024-09-02;10:45:45.086;[82] PING;10:45:45.292;[179]/[82]] PONG (2)
2024-09-02;10:45:46.576;[84] PING;(проигнорировано)
2024-09-02;10:45:45.863;[83] PING;10:45:46.843;[180]/[83]] PONG (2)
2024-09-02;10:45:48.812;[84] PING;10:45:49.177;[182]/[84]] PONG (2)
2024-09-02;10:45:49.458;[85] PING;10:45:50.137;[183]/[85]] PONG (1)
2024-09-02;10:45:50.838;[85] PING;(проигнорировано)
2024-09-02;10:45:51.110;[86] PING;10:45:51.447;[184]/[86]] PONG (1)
2024-09-02;10:45:52.065;[86] PING;10:45:52.307;[185]/[86]] PONG (2)
2024-09-02;10:45:53.077;[87] PING;10:45:53.726;[186]/[87]] PONG (1)
2024-09-02;10:45:53.726;[88] PING;10:45:54.018;[188]/[88]] PONG (1)
2024-09-02;10:45:54.207;[87] PING;10:45:54.737;[189]/[87]] PONG (2)
2024-09-02;10:45:54.527;[89] PING;10:45:55.511;[190]/[89]] PONG (1)
2024-09-02;10:45:56.339;[90] PING;10:45:56.492;[191]/[90]] PONG (1)
2024-09-02;10:45:56.812;[88] PING;10:45:56.922;[192]/[88]] PONG (2)
2024-09-02;10:45:57.048;[91] PING;10:45:57.395;[193]/[91]] PONG (1)
2024-09-02;10:45:57.703;[89] PING;10:45:58.377;[194]/[89]] PONG (2)
2024-09-02;10:45:58.503;[92] PING;10:45:59.260;[196]/[92]] PONG (1)
2024-09-02;10:45:59.489;[90] PING;10:46:00.297;[197]/[90]] PONG (2)
2024-09-02;10:45:59.468;[93] PING;10:46:00.426;[198]/[93]] PONG (1)
2024-09-02;10:46:01.289;[91] PING;(проигнорировано)
2024-09-02;10:46:01.827;[94] PING;(проигнорировано)
2024-09-02;10:46:02.756;[95] PING;10:46:02.925;[199]/[95]] PONG (1)
2024-09-02;10:46:03.906;[92] PING;10:46:04.356;[201]/[92]] PONG (2)
2024-09-02;10:46:04.681;[96] PING;10:46:05.329;[202]/[96]] PONG (1)
2024-09-02;10:46:05.329;[97] PING;(проигнорировано)
2024-09-02;10:46:04.476;[93] PING;10:46:05.436;[203]/[93]] PONG (2)
2024-09-02;10:46:05.436;[94] PING;10:46:06.252;[204]/[94]] PONG (2)
2024-09-02;10:46:07.512;[98] PING;10:46:07.792;[205]/[98]] PONG (1)
2024-09-02;10:46:08.050;[95] PING;10:46:08.517;[206]/[95]] PONG (2)
2024-09-02;10:46:09.287;[96] PING;10:46:09.425;[208]/[96]] PONG (2)
2024-09-02;10:46:09.821;[99] PING;10:46:10.211;[209]/[99]] PONG (1)
2024-09-02;10:46:10.605;[100] PING;10:46:11.033;[210]/[100]] PONG (1)
2024-09-02;10:46:11.530;[101] PING;10:46:12.207;[211]/[101]] PONG (1)
2024-09-02;10:46:11.651;[97] PING;10:46:12.341;[212]/[97]] PONG (2)
2024-09-02;10:46:12.971;[98] PING;10:46:13.566;[213]/[98]] PONG (2)
2024-09-02;10:46:13.835;[102] PING;10:46:14.599;[215]/[102]] PONG (1)
2024-09-02;10:46:15.288;[103] PING;10:46:15.750;[216]/[103]] PONG (1)
2024-09-02;10:46:15.131;[99] PING;10:46:15.796;[217]/[99]] PONG (2)
2024-09-02;10:46:17.399;[104] PING;(проигнорировано)
2024-09-02;10:46:16.775;[100] PING;10:46:17.599;[218]/[100]] PONG (2)
2024-09-02;10:46:19.074;[105] PING;10:46:19.653;[220]/[105]] PONG (1)
2024-09-02;10:46:20.270;[106] PING;(проигнорировано)
2024-09-02;10:46:19.441;[101] PING;10:46:20.368;[221]/[101]] PONG (2)
2024-09-02;10:46:20.882;[107] PING;10:46:21.002;[222]/[107]] PONG (1)
2024-09-02;10:46:22.425;[102] PING;10:46:22.914;[223]/[102]] PONG (2)
2024-09-02;10:46:22.915;[108] PING;10:46:23.381;[224]/[108]] PONG (1)
2024-09-02;10:46:25.197;[103] PING;10:46:25.803;[226]/[103]] PONG (2)
2024-09-02;10:46:25.690;[109] PING;10:46:25.819;[227]/[109]] PONG (1)
2024-09-02;10:46:25.965;[104] PING;10:46:26.838;[228]/[104]] PONG (2)
2024-09-02;10:46:27.548;[110] PING;10:46:28.347;[229]/[110]] PONG (1)
2024-09-02;10:46:28.423;[105] PING;10:46:28.797;[230]/[105]] PONG (2)
2024-09-02;10:46:29.147;[111] PING;10:46:29.691;[232]/[111]] PONG (1)
2024-09-02;10:46:30.504;[112] PING;10:46:30.651;[233]/[112]] PONG (1)
2024-09-02;10:46:30.496;[106] PING;10:46:31.099;[234]/[106]] PONG (2)
2024-09-02;10:46:32.318;[107] PING;10:46:32.536;[235]/[107]] PONG (2)
2024-09-02;10:46:33.043;[113] PING;10:46:33.937;[237]/[113]] PONG (1)
2024-09-02;10:46:35.320;[108] PING;10:46:35.480;[238]/[108]] PONG (2)
2024-09-02;10:46:35.988;[114] PING;10:46:36.166;[239]/[114]] PONG (1)
2024-09-02;10:46:37.587;[115] PING;10:46:37.936;[240]/[115]] PONG (1)
2024-09-02;10:46:38.277;[109] PING;10:46:39.256;[242]/[109]] PONG (2)
2024-09-02;10:46:39.530;[116] PING;10:46:40.142;[243]/[116]] PONG (1)
2024-09-02;10:46:41.210;[110] PING;10:46:41.480;[244]/[110]] PONG (2)
2024-09-02;10:46:42.193;[117] PING;10:46:42.428;[245]/[117]] PONG (1)
2024-09-02;10:46:42.855;[111] PING;10:46:43.487;[246]/[111]] PONG (2)
2024-09-02;10:46:44.248;[118] PING;10:46:44.562;[248]/[118]] PONG (1)
2024-09-02;10:46:44.782;[112] PING;10:46:45.714;[249]/[112]] PONG (2)
2024-09-02;10:46:46.769;[119] PING;10:46:47.174;[250]/[119]] PONG (1)
2024-09-02;10:46:46.909;[113] PING;10:46:47.483;[251]/[113]] PONG (2)
2024-09-02;10:46:48.164;[114] PING;10:46:49.011;[253]/[114]] PONG (2)
2024-09-02;10:46:49.128;[120] PING;10:46:49.276;[254]/[120]] PONG (1)
2024-09-02;10:46:50.926;[115] PING;10:46:51.307;[255]/[115]] PONG (2)
2024-09-02;10:46:51.696;[121] PING;10:46:51.804;[256]/[121]] PONG (1)
2024-09-02;10:46:52.185;[116] PING;10:46:52.370;[257]/[116]] PONG (2)
2024-09-02;10:46:53.655;[117] PING;10:46:54.460;[259]/[117]] PONG (2)
2024-09-02;10:46:54.212;[122] PING;10:46:55.016;[260]/[122]] PONG (1)
2024-09-02;10:46:55.075;[123] PING;(проигнорировано)
2024-09-02;10:46:54.460;[118] PING;10:46:55.313;[261]/[118]] PONG (2)
2024-09-02;10:46:55.314;[119] PING;10:46:55.561;[262]/[119]] PONG (2)
2024-09-02;10:46:56.296;[124] PING;10:46:57.188;[263]/[124]] PONG (1)
2024-09-02;10:46:57.437;[120] PING;10:46:57.550;[264]/[120]] PONG (2)
2024-09-02;10:46:58.017;[121] PING;10:46:58.503;[265]/[121]] PONG (2)
2024-09-02;10:46:59.237;[122] PING;10:46:59.779;[267]/[122]] PONG (2)
2024-09-02;10:46:59.284;[125] PING;10:47:00.160;[268]/[125]] PONG (1)
2024-09-02;10:47:00.545;[126] PING;10:47:00.727;[269]/[126]] PONG (1)
2024-09-02;10:47:01.064;[127] PING;10:47:01.286;[270]/[127]] PONG (1)
2024-09-02;10:47:01.697;[123] PING;10:47:02.197;[271]/[123]] PONG (2)
2024-09-02;10:47:02.737;[124] PING;10:47:03.510;[272]/[124]] PONG (2)
2024-09-02;10:47:04.054;[128] PING;10:47:04.453;[274]/[128]] PONG (1)
2024-09-02;10:47:05.008;[125] PING;10:47:05.650;[275]/[125]] PONG (2)
2024-09-02;10:47:05.431;[129] PING;10:47:06.351;[276]/[129]] PONG (1)
2024-09-02;10:47:07.840;[130] PING;(проигнорировано)
2024-09-02;10:47:07.936;[126] PING;10:47:08.155;[277]/[126]] PONG (2)
2024-09-02;10:47:10.582;[127] PING;10:47:10.735;[279]/[127]] PONG (2)
2024-09-02;10:47:10.784;[131] PING;10:47:11.027;[280]/[131]] PONG (1)
2024-09-02;10:47:11.252;[132] PING;10:47:11.358;[281]/[132]] PONG (1)
2024-09-02;10:47:11.097;[128] PING;10:47:11.740;[282]/[128]] PONG (2)
2024-09-02;10:47:13.787;[133] PING;10:47:14.575;[284]/[133]] PONG (1)
2024-09-02;10:47:13.932;[129] PING;10:47:14.646;[285]/[129]] PONG (2)
2024-09-02;10:47:16.438;[130] PING;(проигнорировано)
2024-09-02;10:47:16.497;[134] PING;10:47:17.302;[286]/[134]] PONG (1)
2024-09-02;10:47:16.756;[131] PING;10:47:17.531;[287]/[131]] PONG (2)
2024-09-02;10:47:17.356;[135] PING;10:47:18.331;[288]/[135]] PONG (1)
2024-09-02;10:47:18.422;[136] PING;10:47:19.347;[290]/[136]] PONG (1)
2024-09-02;10:47:19.347;[137] PING;(проигнорировано)
2024-09-02;10:47:19.723;[132] PING;10:47:20.313;[291]/[132]] PONG (2)
2024-09-02;10:47:20.355;[138] PING;10:47:21.234;[292]/[138]] PONG (1)
2024-09-02;10:47:21.290;[133] PING;10:47:21.738;[293]/[133]] PONG (2)
2024-09-02;10:47:21.749;[134] PING;10:47:22.711;[294]/[134]] PONG (2)
2024-09-02;10:47:22.863;[139] PING;10:47:23.785;[295]/[139]] PONG (1)
2024-09-02;10:47:23.884;[135] PING;10:47:24.461;[297]/[135]] PONG (2)
2024-09-02;10:47:24.586;[136] PING;10:47:25.379;[298]/[136]] PONG (2)
2024-09-02;10:47:25.027;[140] PING;10:47:25.609;[299]/[140]] PONG (1)
2024-09-02;10:47:27.245;[141] PING;10:47:27.395;[300]/[141]] PONG (1)
2024-09-02;10:47:27.472;[137] PING;10:47:27.638;[301]/[137]] PONG (2)
2024-09-02;10:47:28.516;[142] PING;10:47:28.976;[303]/[142]] PONG (1)
2024-09-02;10:47:29.565;[138] PING;10:47:30.084;[304]/[138]] PONG (2)
2024-09-02;10:47:30.187;[143] PING;10:47:31.052;[305]/[143]] PONG (1)
2024-09-02;10:47:30.950;[139] PING;10:47:31.652;[306]/[139]] PONG (2)
2024-09-02;10:47:31.052;[144] PING;10:47:31.738;[307]/[144]] PONG (1)
2024-09-02;10:47:31.653;[140] PING;10:47:31.971;[308]/[140]] PONG (2)
2024-09-02;10:47:31.739;[145] PING;10:47:32.474;[309]/[145]] PONG (1)
2024-09-02;10:47:32.295;[141] PING;10:47:32.532;[310]/[141]] PONG (2)
2024-09-02;10:47:32.474;[146] PING;10:47:33.378;[311]/[146]] PONG (1)
2024-09-02;10:47:32.946;[142] PING;10:47:33.575;[312]/[142]] PONG (2)
2024-09-02;10:47:34.508;[143] PING;10:47:35.239;[314]/[143]] PONG (2)
2024-09-02;10:47:35.086;[147] PING;10:47:35.734;[315]/[147]] PONG (1)
2024-09-02;10:47:35.869;[144] PING;(проигнорировано)
2024-09-02;10:47:35.734;[148] PING;10:47:36.352;[316]/[148]] PONG (1)
2024-09-02;10:47:38.220;[145] PING;10:47:38.729;[317]/[145]] PONG (2)
2024-09-02;10:47:38.221;[149] PING;10:47:39.164;[319]/[149]] PONG (1)
2024-09-02;10:47:40.474;[146] PING;10:47:41.015;[320]/[146]] PONG (2)
2024-09-02;10:47:40.165;[150] PING;10:47:41.160;[321]/[150]] PONG (1)
2024-09-02;10:47:41.016;[147] PING;10:47:41.615;[322]/[147]] PONG (2)
2024-09-02;10:47:41.793;[148] PING;10:47:42.637;[323]/[148]] PONG (2)
2024-09-02;10:47:42.935;[151] PING;10:47:43.390;[324]/[151]] PONG (1)
2024-09-02;10:47:43.945;[152] PING;10:47:44.606;[326]/[152]] PONG (1)
2024-09-02;10:47:43.758;[149] PING;10:47:44.621;[327]/[149]] PONG (2)
2024-09-02;10:47:44.621;[150] PING;10:47:45.248;[328]/[150]] PONG (2)
2024-09-02;10:47:46.079;[151] PING;(проигнорировано)
2024-09-02;10:47:45.891;[153] PING;10:47:46.461;[329]/[153]] PONG (1)
2024-09-02;10:47:46.841;[152] PING;10:47:47.242;[330]/[152]] PONG (2)
2024-09-02;10:47:47.626;[154] PING;(проигнорировано)
2024-09-02;10:47:47.866;[153] PING;10:47:47.967;[331]/[153]] PONG (2)
2024-09-02;10:47:48.638;[155] PING;10:47:49.108;[333]/[155]] PONG (1)
2024-09-02;10:47:49.213;[156] PING;10:47:49.339;[334]/[156]] PONG (1)
2024-09-02;10:47:49.099;[154] PING;10:47:49.697;[335]/[154]] PONG (2)
2024-09-02;10:47:51.180;[157] PING;10:47:51.303;[336]/[157]] PONG (1)
2024-09-02;10:47:50.867;[155] PING;10:47:51.315;[337]/[155]] PONG (2)
2024-09-02;10:47:51.899;[156] PING;10:47:52.591;[338]/[156]] PONG (2)
2024-09-02;10:47:51.680;[158] PING;10:47:52.648;[339]/[158]] PONG (1)
2024-09-02;10:47:52.809;[157] PING;10:47:53.141;[340]/[157]] PONG (2)
2024-09-02;10:47:52.716;[159] PING;10:47:53.286;[341]/[159]] PONG (1)
2024-09-02;10:47:54.391;[160] PING;10:47:54.705;[343]/[160]] PONG (1)
2024-09-02;10:47:54.797;[158] PING;(проигнорировано)
2024-09-02;10:47:55.922;[161] PING;(проигнорировано)
2024-09-02;10:47:56.329;[162] PING;10:47:56.906;[344]/[162]] PONG (1)
2024-09-02;10:47:57.754;[159] PING;10:47:58.285;[345]/[159]] PONG (2)
2024-09-02;10:47:57.690;[163] PING;10:47:58.656;[346]/[163]] PONG (1)
2024-09-02;10:47:59.295;[164] PING;10:48:00.095;[348]/[164]] PONG (1)
2024-09-02;10:48:00.623;[160] PING;10:48:01.350;[349]/[160]] PONG (2)
2024-09-02;10:48:01.780;[165] PING;10:48:01.944;[350]/[165]] PONG (1)
2024-09-02;10:48:02.149;[161] PING;(проигнорировано)
